accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,NumQtrsPerOrder,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode,Average_years_taken_per order,Orders year wise,FirstOrderedDate_Year,FirstOrderedDate_Month,FirstOrderedDate_Week,FirstOrderedDate_Day,FirstOrderedDate_Dayofweek,LastOrderedDate_Year,LastOrderedDate_Month,LastOrderedDate_Week,LastOrderedDate_Day,LastOrderedDate_Dayofweek
176645.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,536.0,2.0,348.8,10,2,3.0,5,2020,1,2,9,3,2020,1,2,9,3
178412.0,0,1,1,0,1,2,54.0,162.0,1,9.0,2.0,1,0,0,854.0,43.0,6956.55,7,0,2.0,0,2019,2,9,25,0,2020,7,28,9,3
165382.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,642.0,1.0,84.62,10,0,3.0,4,2019,9,39,25,2,2019,9,39,25,2
165657.0,0,1,1,0,1,2,173.0,519.0,1,3.0,2.0,0,1,0,871.0,9.0,896.1600000000001,9,0,2.0,0,2019,2,6,8,4,2020,1,4,21,1
172460.0,0,1,1,0,1,2,53.0,159.0,1,18.0,1.0,1,1,0,894.0,108.0,43119.15,6,2,2.0,0,2019,1,3,16,2,2020,12,50,7,0
190730.0,0,1,1,1,0,1,7.0,21.0,0,73.0,1.0,1,0,0,860.0,377.0,148312.8600000001,6,2,1.0,3,2019,2,8,19,1,2021,6,23,9,2
175285.0,0,1,1,1,0,1,62.0,186.0,0,5.0,2.0,1,0,0,656.0,11.0,11893.88,5,2,1.0,3,2019,9,37,11,2,2021,1,3,20,2
169519.0,0,1,1,0,1,1,421.0,1263.0,0,2.0,5.0,0,0,1,844.0,5.0,790.4000000000001,10,2,2.0,0,2019,3,10,7,3,2020,5,18,1,4
191030.0,0,1,1,1,0,1,10.0,30.0,0,57.0,1.0,1,0,1,903.0,469.0,47188.86,6,0,1.0,3,2019,1,2,7,0,2021,6,23,9,2
162745.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,55.0,1.0,1080.0,8,2,3.0,6,2021,5,18,4,1,2021,5,18,4,1
169078.0,0,0,1,1,0,1,393.0,1179.0,0,2.0,4.0,1,0,0,406.0,4.0,609.79,9,2,2.0,2,2020,5,21,18,0,2021,6,24,15,1
165174.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,509.0,2.0,449.23,10,0,3.0,5,2020,2,6,5,2,2020,2,6,5,2
169546.0,0,1,1,1,0,1,119.0,357.0,0,8.0,2.0,1,0,0,865.0,14.0,4266.9,8,2,1.0,3,2019,2,7,14,3,2021,6,24,14,0
177831.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,858.0,2.0,575.64,12,2,3.0,4,2019,2,8,21,3,2019,2,8,21,3
175592.0,0,1,0,0,1,2,139.0,417.0,1,3.0,1.0,1,0,0,895.0,5.0,4335.0,9,2,3.0,4,2019,1,3,15,1,2019,6,23,3,0
169229.0,0,1,1,0,1,2,10.0,30.0,1,4.0,2.0,1,0,0,553.0,8.0,4516.1,6,2,2.0,0,2019,12,52,23,0,2020,9,40,29,1
192022.0,0,1,1,1,0,1,28.0,84.0,0,29.0,1.0,1,0,0,690.0,98.0,24873.36,5,2,1.0,3,2019,8,32,8,3,2021,6,24,14,0
168119.0,0,1,1,0,1,1,85.0,255.0,0,7.0,1.0,1,0,0,581.0,18.0,8791.0,6,2,2.0,0,2019,11,48,25,0,2020,12,49,2,2
165761.0,0,1,1,1,0,2,30.0,90.0,1,6.0,2.0,1,0,1,651.0,14.0,16065.1,5,0,1.0,3,2019,9,38,16,0,2021,2,8,24,2
171163.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,801.0,2.0,131.2,11,2,3.0,4,2019,4,16,19,4,2019,4,16,19,4
192158.0,0,1,1,1,0,2,5.0,15.0,1,96.0,1.0,1,0,0,903.0,196.0,80123.65,6,2,1.0,3,2019,1,2,7,0,2021,5,20,20,3
169803.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,733.0,1.0,479.0,11,2,3.0,4,2019,6,26,26,2,2019,6,26,26,2
165779.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,846.0,1.0,276.92,11,0,3.0,4,2019,3,10,5,1,2019,3,10,5,1
171268.0,0,0,1,0,1,2,97.0,291.0,1,2.0,1.0,1,0,0,398.0,2.0,1177.75,9,2,3.0,5,2020,5,22,26,1,2020,8,36,31,0
171357.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,0,1,39.0,1.0,170.4,9,2,3.0,6,2021,5,20,20,3,2021,5,20,20,3
169813.0,0,0,1,1,0,1,77.0,231.0,0,3.0,1.0,0,0,1,208.0,16.0,4137.6,5,2,2.0,2,2020,12,49,2,2,2021,5,18,6,3
177912.0,0,1,1,1,0,2,14.0,42.0,1,20.0,1.0,1,0,1,803.0,53.0,24672.12,5,2,1.0,3,2019,4,16,17,2,2021,4,15,14,2
178707.0,0,1,0,1,1,1,27.0,81.0,0,16.0,2.0,1,0,0,879.0,58.0,33623.8,6,2,2.0,1,2019,1,5,31,3,2021,6,24,16,2
168812.0,0,1,1,1,0,1,427.0,1281.0,0,3.0,4.0,1,0,0,894.0,4.0,2990.5,9,2,1.0,3,2019,1,3,16,2,2021,5,20,20,3
178865.0,0,1,1,1,0,2,30.0,90.0,1,16.0,1.0,1,0,0,684.0,175.0,55202.97,5,2,1.0,3,2019,8,33,14,2,2021,2,6,12,4
165881.0,0,1,0,0,1,2,44.0,132.0,1,2.0,1.0,1,0,0,846.0,2.0,2700.0,9,0,3.0,4,2019,3,10,5,1,2019,4,16,18,3
178413.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,459.0,2.0,392.31,10,0,3.0,5,2020,3,13,26,3,2020,3,13,26,3
192291.0,0,1,1,1,0,1,22.0,66.0,0,28.0,1.0,1,0,1,881.0,89.0,28188.7,6,2,1.0,3,2019,1,5,29,1,2021,4,17,26,0
165086.0,0,1,1,0,1,1,377.0,1131.0,0,2.0,4.0,1,0,0,774.0,2.0,765.38,11,0,2.0,0,2019,5,20,16,3,2020,5,22,27,2
179119.0,0,1,1,0,1,2,36.0,108.0,1,9.0,2.0,1,0,0,769.0,80.0,19224.0,5,2,2.0,0,2019,5,21,21,1,2020,12,53,29,1
163322.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,859.0,2.0,1216.16,11,0,3.0,4,2019,2,8,20,2,2019,2,8,20,2
192511.0,0,1,0,0,1,1,269.0,807.0,0,2.0,3.0,1,0,1,868.0,4.0,8252.689999999999,9,0,3.0,4,2019,2,7,11,0,2019,11,45,7,3
188705.0,0,1,1,1,0,1,120.0,360.0,0,4.0,3.0,1,0,0,692.0,14.0,7558.8,7,2,1.0,3,2019,8,32,6,1,2021,3,11,19,4
164135.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,672.0,1.0,1146.15,10,0,3.0,4,2019,8,35,26,0,2019,8,35,26,0
168631.0,0,0,0,1,0,1,49.0,147.0,0,2.0,1.0,1,0,1,108.0,32.0,10264.5,3,2,3.0,6,2021,3,10,12,4,2021,4,17,30,4
192588.0,0,1,1,1,0,2,4.0,12.0,1,193.0,1.0,1,0,0,906.0,1021.0,184717.72000000003,6,2,1.0,3,2019,1,1,4,4,2021,6,23,9,2
188822.0,0,1,0,0,1,2,70.0,210.0,1,4.0,1.0,1,0,0,895.0,47.0,2520.0,8,2,3.0,4,2019,1,3,15,1,2019,7,31,29,0
178456.0,0,1,1,1,0,1,28.0,84.0,0,27.0,1.0,1,0,0,886.0,61.0,16507.5,6,2,1.0,3,2019,1,4,24,3,2021,4,17,30,4
179492.0,0,1,1,1,0,1,58.0,174.0,0,13.0,1.0,1,0,0,903.0,32.0,13427.76,6,2,1.0,3,2019,1,2,7,0,2021,6,22,3,3
178773.0,0,1,1,0,1,2,77.0,231.0,1,7.0,2.0,1,0,0,873.0,95.0,10072.3,6,2,2.0,0,2019,2,6,6,2,2020,10,41,6,1
164498.0,0,0,1,0,1,1,116.0,348.0,0,2.0,1.0,1,0,0,332.0,3.0,479.99,8,0,3.0,5,2020,7,31,31,4,2020,11,48,24,1
176468.0,0,1,1,1,0,1,109.0,327.0,0,5.0,2.0,1,0,0,608.0,6.0,6177.0,7,2,1.0,3,2019,10,44,29,1,2021,3,13,29,0
171857.0,0,0,1,1,0,1,109.0,327.0,0,5.0,2.0,1,0,0,511.0,12.0,7257.0,6,2,2.0,2,2020,2,6,3,0,2021,4,16,21,2
192903.0,0,1,1,1,0,2,4.0,12.0,1,117.0,1.0,1,1,1,893.0,1070.0,352119.6899999998,6,2,1.0,3,2019,1,3,17,3,2021,5,21,27,3
165322.0,0,0,1,0,1,2,43.0,129.0,1,2.0,-1.0,1,0,0,334.0,4.0,3005.62,6,0,3.0,5,2020,7,31,29,2,2020,9,37,10,3
176509.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,60.0,1.0,995.48,8,0,3.0,6,2021,4,17,29,3,2021,4,17,29,3
169841.0,0,1,1,1,0,1,50.0,150.0,0,10.0,1.0,1,0,0,592.0,16.0,4592.0,6,2,1.0,3,2019,11,46,14,3,2021,4,17,29,3
168262.0,0,1,0,0,1,2,34.0,102.0,1,3.0,1.0,1,0,0,871.0,22.0,4862.0,8,2,3.0,4,2019,2,6,8,4,2019,4,16,18,3
193992.0,0,1,1,1,0,1,42.0,126.0,0,21.0,1.0,1,0,1,894.0,116.0,43939.92,6,2,1.0,3,2019,1,3,16,2,2021,5,19,14,4
163860.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,648.0,1.0,892.31,9,0,3.0,4,2019,9,38,19,3,2019,9,38,19,3
194707.0,0,1,1,1,0,1,15.0,45.0,0,34.0,1.0,1,0,0,880.0,464.0,59718.15,6,2,1.0,3,2019,1,5,30,2,2021,5,20,19,2
165391.0,0,1,1,0,1,1,348.0,1044.0,0,2.0,4.0,1,0,0,865.0,6.0,1464.62,10,0,2.0,0,2019,2,7,14,3,2020,1,5,28,1
188545.0,0,1,1,0,1,2,17.0,51.0,1,20.0,1.0,1,0,1,873.0,74.0,28269.32,6,2,2.0,0,2019,2,6,6,2,2020,12,51,14,0
178799.0,0,1,1,1,0,2,14.0,42.0,1,39.0,1.0,1,0,1,882.0,141.0,67616.15,6,0,1.0,3,2019,1,5,28,0,2021,3,11,18,3
194737.0,0,1,1,1,0,2,2.0,6.0,1,570.0,1.0,1,1,0,908.0,1380.0,1275787.9900000023,6,2,1.0,3,2019,1,1,2,2,2021,6,24,18,4
187956.0,0,1,1,0,1,2,25.0,75.0,1,7.0,2.0,1,0,1,811.0,122.0,10903.9,5,2,2.0,0,2019,4,15,9,1,2020,7,29,16,3
176153.0,0,1,1,0,1,1,221.0,663.0,0,3.0,2.0,1,0,0,767.0,13.0,7533.38,7,2,2.0,0,2019,5,21,23,3,2020,8,32,7,4
189366.0,0,1,1,1,0,2,6.0,18.0,1,108.0,1.0,0,1,0,907.0,1586.0,389069.59,6,2,1.0,3,2019,1,1,3,3,2021,1,2,15,4
188874.0,0,1,1,1,0,1,28.0,84.0,0,22.0,1.0,1,0,0,885.0,67.0,27379.0,6,2,1.0,3,2019,1,4,25,4,2021,4,14,5,0
168860.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,767.0,2.0,88.0,11,2,3.0,4,2019,5,21,23,3,2019,5,21,23,3
188298.0,0,1,1,0,1,1,199.0,597.0,0,4.0,2.0,1,0,1,853.0,42.0,6607.610000000001,7,2,2.0,0,2019,2,9,26,1,2020,9,39,24,3
178891.0,0,1,1,1,0,1,171.0,513.0,0,5.0,2.0,1,0,1,777.0,12.0,1245.0,8,2,1.0,3,2019,5,20,13,0,2021,2,7,18,3
179257.0,0,1,0,0,1,2,25.0,75.0,1,6.0,1.0,1,0,1,825.0,43.0,12517.0,5,2,3.0,4,2019,3,13,26,1,2019,8,32,9,4
165693.0,0,0,1,0,1,2,98.0,294.0,1,2.0,1.0,1,0,0,489.0,6.0,1646.5,8,0,3.0,5,2020,2,9,25,1,2020,6,23,2,1
171293.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,661.0,3.0,147.84,9,2,3.0,4,2019,9,36,6,4,2019,9,36,6,4
188012.0,0,1,0,1,1,1,634.0,1902.0,0,2.0,7.0,1,0,1,689.0,4.0,1067.49,9,2,2.0,1,2019,8,32,9,4,2021,5,18,4,1
187530.0,0,1,1,1,0,1,22.0,66.0,0,31.0,1.0,1,0,0,895.0,404.0,54288.25000000001,6,2,1.0,3,2019,1,3,15,1,2021,6,24,17,3
168928.0,0,1,0,0,1,2,46.0,138.0,1,3.0,1.0,1,0,1,740.0,11.0,9700.84,7,2,3.0,4,2019,6,25,19,2,2019,9,38,20,4
171738.0,0,1,1,0,1,1,217.0,651.0,0,3.0,2.0,1,1,0,787.0,18.0,14477.96,6,2,2.0,0,2019,5,18,3,4,2020,7,28,10,4
189386.0,0,1,1,1,0,1,153.0,459.0,0,6.0,3.0,1,0,0,873.0,16.0,7766.27,8,2,1.0,3,2019,2,6,6,2,2021,6,23,9,2
188042.0,0,1,1,1,0,1,165.0,495.0,0,5.0,2.0,1,0,0,823.0,15.0,2044.12,8,2,1.0,3,2019,3,13,28,3,2021,5,21,26,2
190266.0,0,1,1,1,0,1,7.0,21.0,0,78.0,1.0,1,0,0,906.0,563.0,125017.35,6,2,1.0,3,2019,1,1,4,4,2021,6,24,14,0
172083.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,208.0,1.0,786.4,9,2,3.0,5,2020,12,49,2,2,2020,12,49,2,2
168081.0,0,0,1,0,1,2,1.0,3.0,1,2.0,-1.0,1,0,0,276.0,5.0,4335.79,6,2,3.0,5,2020,9,39,25,4,2020,9,39,26,5
178842.0,0,1,1,0,1,1,122.0,366.0,0,5.0,2.0,1,0,1,853.0,36.0,17036.6,6,2,2.0,0,2019,2,9,26,1,2020,8,35,25,1
163313.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,0,1,54.0,4.0,750.15,8,0,3.0,6,2021,5,18,5,2,2021,5,18,5,2
190887.0,0,1,1,1,0,1,12.0,36.0,0,86.0,1.0,1,0,0,901.0,328.0,191871.8000000001,6,2,1.0,3,2019,1,2,9,2,2021,5,21,25,1
168129.0,0,1,1,1,0,1,329.0,987.0,0,4.0,3.0,0,0,1,896.0,35.0,5402.7,7,2,1.0,3,2019,1,3,14,0,2021,4,17,27,1
188961.0,0,0,1,1,0,1,456.0,1368.0,0,2.0,5.0,1,0,0,511.0,2.0,1534.0,9,2,2.0,2,2020,2,6,3,0,2021,5,18,4,1
167685.0,0,1,1,1,0,1,362.0,1086.0,0,3.0,4.0,1,0,0,777.0,17.0,9117.0,7,2,1.0,3,2019,5,20,13,0,2021,5,18,6,3
172285.0,0,0,1,1,0,1,238.0,714.0,0,4.0,2.0,1,0,0,536.0,9.0,3650.0,6,0,2.0,2,2020,1,2,9,3,2021,6,23,7,0
179105.0,0,0,1,1,0,1,143.0,429.0,0,3.0,2.0,1,0,1,368.0,9.0,2049.0,6,2,2.0,2,2020,6,26,25,3,2021,4,14,8,3
189826.0,0,1,1,1,0,1,38.0,114.0,0,18.0,1.0,1,0,0,880.0,61.0,22671.08,6,2,1.0,3,2019,1,5,30,2,2021,4,15,16,4
171166.0,0,0,1,0,1,2,33.0,99.0,1,2.0,-1.0,1,0,0,222.0,112.0,10186.45,3,2,3.0,5,2020,11,47,18,2,2020,12,52,21,0
189892.0,0,1,0,1,1,1,575.0,1725.0,0,2.0,6.0,0,1,0,670.0,14.0,3286.7,7,2,2.0,1,2019,8,35,28,2,2021,3,12,25,3
195039.0,0,1,1,1,0,2,12.0,36.0,1,81.0,1.0,1,1,0,903.0,1742.0,138646.7,6,2,1.0,3,2019,1,2,7,0,2021,5,20,19,2
165498.0,0,1,1,0,1,1,404.0,1212.0,0,2.0,5.0,1,0,0,648.0,3.0,1461.54,8,0,2.0,0,2019,9,38,19,3,2020,10,44,27,1
195563.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,865.0,2.0,981.0,11,2,3.0,4,2019,2,7,14,3,2019,2,7,14,3
187929.0,0,1,1,1,0,1,54.0,162.0,0,6.0,4.0,1,0,1,887.0,17.0,2581.6000000000004,9,2,1.0,3,2019,1,4,23,2,2021,3,9,2,1
170153.0,0,0,0,1,0,2,4.0,12.0,1,3.0,-1.0,1,0,1,104.0,4.0,5093.8,6,2,3.0,6,2021,3,11,16,1,2021,3,12,25,3
168639.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,395.0,3.0,2347.2,8,2,3.0,5,2020,5,22,29,4,2020,5,22,29,4
171812.0,0,1,0,0,1,2,5.0,15.0,1,2.0,-1.0,1,0,0,737.0,3.0,1132.0,9,2,3.0,4,2019,6,25,22,5,2019,6,26,27,3
168524.0,0,1,0,0,1,2,124.0,372.0,1,2.0,1.0,1,0,0,676.0,23.0,5196.0,7,2,3.0,4,2019,8,34,22,3,2019,12,52,24,1
172420.0,0,1,1,1,0,1,379.0,1137.0,0,3.0,4.0,1,0,0,833.0,4.0,2594.0,9,2,1.0,3,2019,3,12,18,0,2021,4,15,14,2
165276.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,305.0,3.0,945.0,7,0,3.0,5,2020,8,35,27,3,2020,8,35,27,3
195715.0,0,1,1,1,0,1,28.0,84.0,0,31.0,1.0,1,0,0,881.0,75.0,18554.79,6,2,1.0,3,2019,1,5,29,1,2021,6,24,15,1
168792.0,0,1,0,1,1,1,27.0,81.0,0,5.0,3.0,1,0,0,572.0,12.0,4207.48,6,2,2.0,1,2019,12,49,4,2,2021,5,21,25,1
189540.0,0,1,0,1,1,1,35.0,105.0,0,8.0,3.0,1,0,0,880.0,29.0,15631.24,6,0,2.0,1,2019,1,5,30,2,2021,6,24,17,3
195824.0,0,1,1,1,0,1,22.0,66.0,0,21.0,1.0,1,0,0,908.0,41.0,14694.000000000004,6,2,1.0,3,2019,1,1,2,2,2021,6,22,2,2
190777.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,374.0,1.0,261.0,10,2,3.0,5,2020,6,25,19,4,2020,6,25,19,4
191703.0,0,1,1,1,0,1,6.0,18.0,0,130.0,1.0,1,0,0,896.0,1611.0,454269.81999999966,6,2,1.0,3,2019,1,3,14,0,2021,6,23,11,4
190884.0,0,1,1,1,0,1,28.0,84.0,0,22.0,1.0,1,0,0,886.0,95.0,24032.23,6,2,1.0,3,2019,1,4,24,3,2021,5,19,11,1
168652.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,615.0,2.0,1264.0,9,2,3.0,4,2019,10,43,22,1,2019,10,43,22,1
196077.0,0,1,1,1,0,1,58.0,174.0,0,11.0,1.0,1,0,0,727.0,29.0,13873.0,5,2,1.0,3,2019,7,27,2,1,2021,4,15,12,0
189593.0,0,1,1,1,0,1,14.0,42.0,0,43.0,1.0,1,0,0,901.0,2034.0,192559.12,6,1,1.0,3,2019,1,2,9,2,2021,5,21,24,0
190962.0,0,1,1,1,0,2,29.0,87.0,1,26.0,1.0,1,0,1,878.0,71.0,31126.6,6,2,1.0,3,2019,2,5,1,4,2021,3,9,1,0
198358.0,0,1,1,1,0,2,2.0,6.0,1,393.0,1.0,1,0,0,908.0,2621.0,571505.17,6,2,1.0,3,2019,1,1,2,2,2021,6,24,17,3
189832.0,0,1,1,1,0,1,35.0,105.0,0,25.0,1.0,1,0,1,900.0,50.0,14332.0,6,2,1.0,3,2019,1,2,10,3,2021,6,24,18,4
165794.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,696.0,2.0,115.08,11,0,3.0,4,2019,8,31,2,4,2019,8,31,2,4
165466.0,0,0,0,1,0,2,1.0,3.0,1,2.0,-1.0,1,0,0,165.0,20.0,2797.19,5,0,3.0,6,2021,1,2,14,3,2021,1,2,15,4
165261.0,1,1,0,0,1,0,0.0,0.0,1,2.0,-1.0,1,0,0,609.0,2.0,369.24,10,0,3.0,4,2019,10,44,28,0,2019,10,44,28,0
192081.0,0,1,1,0,1,2,60.0,180.0,1,11.0,1.0,1,0,0,830.0,18.0,15211.0,6,2,2.0,0,2019,3,12,21,3,2020,12,50,10,3
168997.0,0,0,1,1,0,1,120.0,360.0,0,4.0,1.0,1,0,0,472.0,9.0,3268.0,6,2,2.0,2,2020,3,11,13,4,2021,3,13,31,2
189065.0,0,0,1,0,1,2,4.0,12.0,1,2.0,-1.0,0,1,0,497.0,10.0,8853.6,6,2,3.0,5,2020,2,8,17,0,2020,2,8,21,4
190278.0,0,1,1,0,1,2,52.0,156.0,1,14.0,1.0,1,0,1,830.0,63.0,15011.919999999998,5,0,2.0,0,2019,3,12,21,3,2020,12,49,4,4
192664.0,0,0,1,0,1,2,82.0,246.0,1,3.0,1.0,0,0,1,451.0,5.0,3549.6,7,2,3.0,5,2020,4,14,3,4,2020,9,38,15,1
165673.0,0,1,1,0,1,1,317.0,951.0,0,2.0,3.0,1,0,0,817.0,7.0,1741.53,9,0,2.0,0,2019,4,14,3,2,2020,2,7,14,4
169913.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,404.0,20.0,5706.0,6,2,3.0,5,2020,5,21,20,2,2020,5,21,20,2
169116.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,266.0,1.0,191.63,9,2,3.0,5,2020,10,41,5,0,2020,10,41,5,0
190847.0,0,1,1,1,0,2,46.0,138.0,1,14.0,1.0,1,0,0,881.0,172.0,56015.31,6,2,1.0,3,2019,1,5,29,1,2021,2,6,8,0
176646.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,556.0,2.0,483.0,10,0,3.0,4,2019,12,51,20,4,2019,12,51,20,4
190035.0,0,0,1,1,0,1,47.0,141.0,0,6.0,1.0,1,0,0,404.0,14.0,4895.0,6,2,2.0,2,2020,5,21,20,2,2021,5,18,6,3
168914.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,390.0,1.0,484.0,10,2,3.0,5,2020,6,23,3,2,2020,6,23,3,2
192962.0,0,1,1,1,0,1,42.0,126.0,0,12.0,1.0,1,0,1,859.0,49.0,15476.0,6,2,1.0,3,2019,2,8,20,2,2021,5,21,24,0
176701.0,0,0,1,1,0,2,25.0,75.0,1,2.0,1.0,1,0,0,192.0,21.0,8345.25,5,2,2.0,2,2020,12,51,18,4,2021,1,2,12,1
191744.0,0,1,1,1,0,1,71.0,213.0,0,7.0,2.0,1,0,0,840.0,15.0,11889.23,6,2,1.0,3,2019,3,11,11,0,2021,5,19,11,1
193048.0,0,1,1,1,0,1,28.0,84.0,0,31.0,1.0,1,0,0,865.0,59.0,16206.420000000002,6,2,1.0,3,2019,2,7,14,3,2021,6,22,3,3
178905.0,0,1,1,0,1,1,462.0,1386.0,0,3.0,5.0,1,0,1,712.0,3.0,1976.25,9,2,2.0,0,2019,7,29,17,2,2020,10,43,21,2
190882.0,0,1,1,0,1,2,18.0,54.0,1,4.0,5.0,1,0,0,901.0,8.0,1484.52,9,2,2.0,0,2019,1,2,9,2,2020,4,18,27,0
169027.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,823.0,9.0,1880.37,8,2,3.0,4,2019,3,13,28,3,2019,3,13,28,3
167678.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,629.0,3.0,1020.0,8,2,3.0,4,2019,10,41,8,1,2019,10,41,8,1
192551.0,0,1,1,1,0,1,267.0,801.0,0,3.0,3.0,1,0,1,658.0,6.0,1627.2,8,2,1.0,3,2019,9,37,9,0,2021,2,8,25,3
193292.0,0,1,1,0,1,2,11.0,33.0,1,35.0,1.0,1,1,0,901.0,161.0,90179.42,6,2,2.0,0,2019,1,2,9,2,2020,11,45,6,4
179212.0,0,0,1,1,0,1,51.0,153.0,0,5.0,1.0,1,0,1,250.0,18.0,3567.8,5,2,2.0,2,2020,10,43,21,2,2021,6,23,10,3
171173.0,0,1,1,0,1,2,39.0,117.0,1,10.0,1.0,1,0,1,769.0,34.0,7182.400000000001,6,2,2.0,0,2019,5,21,21,1,2020,10,43,20,1
192587.0,0,1,0,0,1,2,43.0,129.0,1,4.0,1.0,1,0,1,894.0,11.0,9728.25,8,2,3.0,4,2019,1,3,16,2,2019,5,22,29,2
172328.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,585.0,2.0,1264.5,9,2,3.0,4,2019,11,47,21,3,2019,11,47,21,3
178011.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,819.0,1.0,162.9,11,2,3.0,4,2019,4,14,1,0,2019,4,14,1,0
194326.0,0,0,1,1,0,1,100.0,300.0,0,3.0,2.0,1,0,1,340.0,6.0,3603.7,6,2,2.0,2,2020,7,30,23,3,2021,2,6,9,1
170939.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,206.0,4.0,5377.1,6,2,3.0,5,2020,12,49,4,4,2020,12,49,4,4
187416.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,642.0,1.0,709.65,10,2,3.0,4,2019,9,39,25,2,2019,9,39,25,2
177973.0,0,1,1,0,1,1,403.0,1209.0,0,2.0,5.0,1,0,0,731.0,3.0,932.8,9,2,2.0,0,2019,6,26,28,4,2020,8,32,4,1
168862.0,0,0,1,1,0,1,252.0,756.0,0,2.0,2.0,1,0,0,259.0,23.0,2032.8,6,2,2.0,2,2020,10,42,12,0,2021,6,25,21,0
194390.0,0,1,0,0,1,2,4.0,12.0,1,2.0,1.0,1,0,0,732.0,16.0,3570.0,7,2,3.0,4,2019,6,26,27,3,2019,7,27,1,0
179539.0,0,1,0,1,1,1,707.0,2121.0,0,2.0,8.0,0,1,0,860.0,3.0,2601.69,9,2,2.0,1,2019,2,8,19,1,2021,1,4,26,1
172401.0,0,1,1,1,0,1,154.0,462.0,0,4.0,2.0,1,0,0,545.0,22.0,16947.600000000002,5,2,1.0,3,2019,12,1,31,1,2021,3,11,19,4
179201.0,0,0,1,0,1,1,162.0,486.0,0,3.0,3.0,1,0,0,535.0,6.0,6891.990000000001,7,0,3.0,5,2020,1,2,10,4,2020,11,49,30,0
191412.0,0,1,1,1,0,1,91.0,273.0,0,7.0,2.0,1,1,0,908.0,40.0,12575.1,6,2,1.0,3,2019,1,1,2,2,2021,5,19,11,1
198360.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,663.0,2.0,502.4,11,2,3.0,4,2019,9,36,4,2,2019,9,36,4,2
193274.0,0,1,1,1,0,2,15.0,45.0,1,35.0,1.0,1,0,0,906.0,35.0,26862.680000000004,6,2,1.0,3,2019,1,1,4,4,2021,4,17,28,2
190896.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,595.0,1.0,171.9,10,2,3.0,4,2019,11,46,11,0,2019,11,46,11,0
198510.0,0,1,1,1,0,1,28.0,84.0,0,28.0,1.0,1,0,0,833.0,98.0,23633.35,5,2,1.0,3,2019,3,12,18,0,2021,6,22,3,3
169971.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,895.0,38.0,3670.0,7,2,3.0,4,2019,1,3,15,1,2019,1,3,15,1
