accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,FirstOrderedDate,LastOrderedDate,NumQtrsPerOrder,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode,Average_years_taken_per order,Orders year wise
164003.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,7.0,21.0,WillNot_Churn,138.0,2019-01-02,2021-06-18,1.0,Yes,No,No,908.0,1372.0,414442.7799999998,6,CA,1.0,Orders in all years
163337.0,No,Yes,Yes,No,Will_Churn,Will_Churn,37.0,111.0,Will_Churn,11.0,2019-01-17,2020-05-12,1.0,Yes,No,Yes,893.0,35.0,12545.3,6,CA,2.0,"Orders in 2019,2020"
162153.0,No,No,Yes,No,Will_Churn,Will_Churn,17.0,51.0,Will_Churn,4.0,2020-03-11,2020-04-15,1.0,No,Yes,No,474.0,7.0,1815.84,8,US,3.0,Orders only in 2020
160674.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,371.0,1113.0,WillNot_Churn,2.0,2019-10-24,2020-10-29,4.0,Yes,No,No,613.0,50.0,2560.2,6,US,2.0,"Orders in 2019,2020"
160352.0,No,Yes,No,No,Will_Churn,Will_Churn,27.0,81.0,Will_Churn,2.0,2019-06-11,2019-07-08,1.0,Yes,No,Yes,748.0,5.0,816.01,9,US,3.0,Orders only in 2019
157373.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-06-29,2020-06-29,-1.0,Yes,No,No,364.0,1.0,780.0,9,US,3.0,Orders only in 2020
163334.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,38.0,114.0,WillNot_Churn,12.0,2019-01-04,2021-03-11,2.0,Yes,No,No,906.0,42.0,17383.53,6,CA,1.0,Orders in all years
157840.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-04-22,2019-04-22,-1.0,Yes,No,No,798.0,1.0,1340.0,10,US,3.0,Orders only in 2019
156371.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,827.0,2481.0,WillNot_Churn,2.0,2019-03-05,2021-06-09,9.0,Yes,No,No,846.0,5.0,402.0,10,US,2.0,"Orders in 2019,2021"
163354.0,No,Yes,Yes,No,Will_Churn,Will_Churn,44.0,132.0,Will_Churn,7.0,2019-05-02,2020-09-16,2.0,Yes,No,No,788.0,82.0,11627.61,5,CA,2.0,"Orders in 2019,2020"
161507.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,124.0,372.0,WillNot_Churn,7.0,2019-05-13,2021-06-14,2.0,Yes,No,No,777.0,259.0,18470.9,5,US,1.0,Orders in all years
156620.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,698.0,2094.0,WillNot_Churn,2.0,2019-04-17,2021-03-15,7.0,Yes,No,No,803.0,15.0,2975.0,7,US,2.0,"Orders in 2019,2021"
157811.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,185.0,555.0,WillNot_Churn,2.0,2019-08-30,2020-03-02,2.0,Yes,No,No,668.0,6.0,3088.0,8,US,2.0,"Orders in 2019,2020"
162835.0,No,Yes,Yes,No,Will_Churn,Will_Churn,73.0,219.0,Will_Churn,3.0,2019-11-26,2020-04-20,1.0,Yes,No,No,580.0,4.0,2694.5,7,US,2.0,"Orders in 2019,2020"
164354.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,13.0,39.0,Will_Churn,54.0,2019-01-07,2021-05-04,1.0,Yes,No,No,903.0,1266.0,118332.75,6,CA,1.0,Orders in all years
163422.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,21.0,63.0,WillNot_Churn,27.0,2019-01-17,2021-05-14,1.0,Yes,No,Yes,893.0,73.0,31536.500000000004,6,CA,1.0,Orders in all years
160721.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,103.0,309.0,WillNot_Churn,6.0,2019-05-15,2021-04-12,2.0,Yes,No,Yes,775.0,41.0,9184.78,6,US,1.0,Orders in all years
162923.0,No,Yes,Yes,No,Will_Churn,Will_Churn,50.0,150.0,Will_Churn,4.0,2019-03-13,2020-02-12,2.0,Yes,No,No,838.0,18.0,13770.22,6,US,2.0,"Orders in 2019,2020"
158546.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-03-01,2019-03-01,-1.0,Yes,No,No,850.0,1.0,172.8,12,US,3.0,Orders only in 2019
159911.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,196.0,588.0,WillNot_Churn,4.0,2019-09-10,2021-01-20,2.0,Yes,No,No,657.0,61.0,23203.59,4,US,1.0,Orders in all years
161339.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-01-02,2019-01-02,-1.0,Yes,No,No,908.0,1.0,114.0,12,US,3.0,Orders only in 2019
164355.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,28.0,84.0,WillNot_Churn,30.0,2019-01-23,2021-06-15,1.0,Yes,No,No,887.0,192.0,41630.74999999999,6,CA,1.0,Orders in all years
159643.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-06-10,2019-06-10,-1.0,Yes,No,No,749.0,1.0,420.0,11,US,3.0,Orders only in 2019
162878.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,133.0,399.0,WillNot_Churn,4.0,2020-06-10,2021-05-17,2.0,Yes,No,No,383.0,14.0,5944.8,6,US,2.0,"Orders in 2020,2021"
163302.0,No,Yes,Yes,No,Will_Churn,Will_Churn,39.0,117.0,Will_Churn,9.0,2019-01-30,2020-10-14,2.0,Yes,No,No,880.0,37.0,14575.740000000002,6,CA,2.0,"Orders in 2019,2020"
158911.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-12-24,2019-12-24,-1.0,Yes,No,No,552.0,1.0,160.8,10,US,3.0,Orders only in 2019
164419.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,16.0,48.0,WillNot_Churn,43.0,2019-01-09,2021-06-09,1.0,Yes,No,No,901.0,591.0,60619.38999999999,6,CA,1.0,Orders in all years
161415.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,119.0,357.0,WillNot_Churn,2.0,2020-11-23,2021-03-22,1.0,Yes,No,No,217.0,6.0,2139.59,7,US,2.0,"Orders in 2020,2021"
163172.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-19,2019-07-19,-1.0,No,No,Yes,710.0,1.0,5.66,11,US,3.0,Orders only in 2019
158959.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-10-14,2019-10-14,-1.0,Yes,No,No,623.0,3.0,117.0,9,US,3.0,Orders only in 2019
164451.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-02-24,2021-02-24,-1.0,Yes,No,No,124.0,2.0,962.3,8,CA,3.0,Orders only in 2021
157818.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-05-29,2019-05-29,-1.0,Yes,No,No,761.0,5.0,1256.0,9,US,3.0,Orders only in 2019
163511.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,9.0,27.0,Will_Churn,67.0,2019-01-21,2021-05-04,1.0,Yes,No,Yes,889.0,999.0,167703.21000000008,6,CA,1.0,Orders in all years
163416.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-11-02,2020-11-02,-1.0,No,No,Yes,238.0,1.0,702.69,9,CA,3.0,Orders only in 2020
158652.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-09-18,2019-09-18,-1.0,Yes,No,No,649.0,1.0,752.0,10,US,3.0,Orders only in 2019
163340.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,140.0,420.0,WillNot_Churn,5.0,2019-02-28,2020-11-02,4.0,Yes,No,No,851.0,61.0,12880.03,6,CA,2.0,"Orders in 2019,2020"
164664.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,62.0,186.0,WillNot_Churn,9.0,2019-03-21,2021-01-21,2.0,Yes,No,Yes,830.0,14.0,3121.03,7,CA,1.0,Orders in all years
157827.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-06-04,2019-06-04,-1.0,No,No,Yes,755.0,1.0,208.0,11,US,3.0,Orders only in 2019
162000.0,No,Yes,Yes,No,Will_Churn,Will_Churn,77.0,231.0,Will_Churn,7.0,2019-01-18,2020-06-16,1.0,Yes,No,Yes,892.0,7.0,13188.7,8,US,2.0,"Orders in 2019,2020"
159194.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,228.0,684.0,WillNot_Churn,2.0,2019-08-16,2020-03-31,2.0,Yes,No,Yes,682.0,3.0,645.6,10,US,2.0,"Orders in 2019,2020"
156312.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-10-04,2019-10-04,-1.0,Yes,No,No,633.0,25.0,1216.0,7,US,3.0,Orders only in 2019
159485.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-06-26,2020-06-26,-1.0,No,No,Yes,367.0,1.0,704.8,9,US,3.0,Orders only in 2020
163686.0,No,Yes,Yes,No,Will_Churn,Will_Churn,34.0,102.0,Will_Churn,12.0,2019-08-22,2020-12-23,1.0,Yes,No,No,676.0,45.0,10691.14,5,CA,2.0,"Orders in 2019,2020"
160854.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-02-14,2020-02-14,-1.0,Yes,No,No,500.0,2.0,634.0,10,US,3.0,Orders only in 2020
159432.0,No,Yes,No,No,Will_Churn,Will_Churn,31.0,93.0,Will_Churn,2.0,2019-04-08,2019-05-09,-1.0,No,No,Yes,812.0,2.0,104.0,11,US,3.0,Orders only in 2019
163373.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-01-17,2019-01-17,-1.0,Yes,No,No,893.0,38.0,5442.16,7,CA,3.0,Orders only in 2019
164670.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,68.0,204.0,WillNot_Churn,9.0,2019-01-28,2021-03-23,1.0,Yes,No,No,882.0,25.0,4853.47,8,CA,1.0,Orders in all years
163811.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,30.0,90.0,WillNot_Churn,23.0,2019-01-11,2021-05-27,1.0,Yes,No,No,899.0,119.0,37647.290000000015,6,CA,1.0,Orders in all years
160545.0,No,Yes,Yes,No,Will_Churn,Will_Churn,24.0,72.0,Will_Churn,8.0,2019-02-27,2020-12-30,2.0,Yes,No,No,852.0,34.0,5681.15,7,US,2.0,"Orders in 2019,2020"
163351.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,47.0,141.0,WillNot_Churn,6.0,2019-02-04,2021-03-09,4.0,Yes,No,No,875.0,35.0,9964.0,7,CA,1.0,Orders in all years
155079.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-09-24,2020-09-24,-1.0,No,No,Yes,277.0,1.0,349.2,9,US,3.0,Orders only in 2020
160669.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,408.0,1224.0,WillNot_Churn,2.0,2019-05-29,2020-07-10,5.0,Yes,No,Yes,761.0,5.0,2073.0,9,US,2.0,"Orders in 2019,2020"
163819.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,16.0,48.0,WillNot_Churn,23.0,2019-01-14,2021-06-19,1.0,Yes,No,No,896.0,220.0,59944.79000000001,6,CA,1.0,Orders in all years
159377.0,No,No,No,Yes,WillNot_Churn,Will_Churn,3.0,9.0,Will_Churn,2.0,2021-04-19,2021-04-22,-1.0,Yes,No,No,70.0,2.0,655.2,9,US,3.0,Orders only in 2021
157822.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,466.0,1398.0,WillNot_Churn,2.0,2019-12-19,2021-03-29,5.0,Yes,No,No,557.0,12.0,6165.299999999999,6,US,2.0,"Orders in 2019,2021"
164851.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,4.0,12.0,WillNot_Churn,243.0,2019-01-10,2021-06-21,1.0,Yes,No,No,900.0,1325.0,380035.4799999999,6,CA,1.0,Orders in all years
157346.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-04-17,2019-04-17,-1.0,No,No,Yes,803.0,2.0,139.2,11,US,3.0,Orders only in 2019
158192.0,No,Yes,No,No,Will_Churn,Will_Churn,69.0,207.0,Will_Churn,2.0,2019-08-15,2019-10-23,1.0,Yes,No,No,683.0,3.0,1759.2,9,US,3.0,Orders only in 2019
159507.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-04-24,2020-04-24,-1.0,No,No,Yes,430.0,1.0,178.4,10,US,3.0,Orders only in 2020
161011.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-11-03,2020-11-03,-1.0,Yes,No,No,237.0,2.0,262.23,9,US,3.0,Orders only in 2020
160600.0,No,Yes,No,No,Will_Churn,Will_Churn,23.0,69.0,Will_Churn,3.0,2019-07-11,2019-08-26,-1.0,Yes,No,Yes,718.0,4.0,1109.89,9,US,3.0,Orders only in 2019
163731.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,24.0,72.0,WillNot_Churn,24.0,2019-02-14,2021-06-07,1.0,Yes,No,No,865.0,365.0,61631.06,6,CA,1.0,Orders in all years
162117.0,No,No,Yes,No,Will_Churn,Will_Churn,43.0,129.0,Will_Churn,2.0,2020-08-31,2020-10-13,1.0,Yes,No,Yes,301.0,2.0,275.2,9,US,3.0,Orders only in 2020
157960.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-05-23,2019-05-23,-1.0,Yes,No,No,767.0,1.0,788.0,11,US,3.0,Orders only in 2019
164898.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,12.0,36.0,WillNot_Churn,59.0,2019-01-07,2021-06-02,1.0,Yes,No,No,903.0,147.0,77013.68999999999,6,CA,1.0,Orders in all years
164116.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,30.0,90.0,WillNot_Churn,22.0,2019-01-10,2021-06-14,1.0,Yes,No,No,900.0,40.0,26280.42,6,CA,1.0,Orders in all years
157000.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-11-15,2019-11-15,-1.0,Yes,No,No,591.0,2.0,454.0,10,US,3.0,Orders only in 2019
156124.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-07-20,2020-07-20,-1.0,No,No,Yes,343.0,3.0,548.1,8,US,3.0,Orders only in 2020
163951.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,75.0,225.0,WillNot_Churn,11.0,2019-01-03,2021-05-04,1.0,Yes,No,No,907.0,98.0,9722.410000000002,7,CA,1.0,Orders in all years
157363.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,692.0,2076.0,WillNot_Churn,2.0,2019-02-05,2020-12-28,7.0,Yes,Yes,No,874.0,21.0,38674.69,7,US,2.0,"Orders in 2019,2020"
164267.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,290.0,870.0,WillNot_Churn,3.0,2019-01-28,2020-08-31,6.0,Yes,No,No,882.0,4.0,3188.45,9,CA,2.0,"Orders in 2019,2020"
163650.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,39.0,117.0,WillNot_Churn,19.0,2019-04-02,2021-06-11,1.0,Yes,No,No,818.0,77.0,22905.77,5,CA,1.0,Orders in all years
163301.0,No,Yes,Yes,No,Will_Churn,Will_Churn,107.0,321.0,Will_Churn,5.0,2019-02-22,2020-02-05,1.0,Yes,No,Yes,857.0,24.0,5922.62,8,CA,2.0,"Orders in 2019,2020"
163820.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,42.0,126.0,WillNot_Churn,13.0,2019-07-08,2021-06-16,1.0,Yes,No,No,721.0,47.0,17990.600000000002,5,CA,1.0,Orders in all years
158721.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-29,2019-07-29,-1.0,Yes,No,No,700.0,1.0,788.0,11,US,3.0,Orders only in 2019
164516.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,9.0,27.0,Will_Churn,73.0,2019-01-21,2021-05-26,1.0,Yes,No,No,889.0,165.0,67075.23999999996,6,CA,1.0,Orders in all years
160000.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-05-18,2020-05-18,-1.0,No,No,Yes,406.0,1.0,819.2,9,US,3.0,Orders only in 2020
163945.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,14.0,42.0,Will_Churn,23.0,2019-01-09,2021-04-01,2.0,Yes,No,No,901.0,147.0,37752.13,6,CA,1.0,Orders in all years
163307.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,10.0,30.0,Will_Churn,19.0,2019-01-23,2021-05-14,2.0,Yes,No,No,887.0,95.0,31191.6,6,CA,1.0,Orders in all years
162973.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-06-04,2020-06-04,-1.0,No,No,Yes,389.0,1.0,819.0,9,US,3.0,Orders only in 2020
164906.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,4.0,12.0,WillNot_Churn,240.0,2019-01-11,2021-06-16,1.0,Yes,No,No,899.0,1360.0,521011.02,6,CA,1.0,Orders in all years
163833.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,23.0,69.0,WillNot_Churn,26.0,2019-02-21,2021-05-10,1.0,Yes,No,No,858.0,99.0,76031.17000000001,6,CA,1.0,Orders in all years
163486.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,16.0,48.0,WillNot_Churn,20.0,2019-01-16,2021-06-08,2.0,Yes,No,No,894.0,36.0,13294.579999999998,6,CA,1.0,Orders in all years
164987.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,43.0,129.0,WillNot_Churn,12.0,2019-03-06,2021-05-14,1.0,Yes,No,No,845.0,183.0,24127.69,5,CA,1.0,Orders in all years
164772.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-07-10,2020-07-10,-1.0,No,No,Yes,353.0,1.0,150.77,9,CA,3.0,Orders only in 2020
163845.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,37.0,111.0,WillNot_Churn,10.0,2019-06-04,2021-06-17,2.0,Yes,No,Yes,755.0,49.0,11443.84,5,CA,1.0,Orders in all years
162631.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-02,2019-07-02,-1.0,Yes,No,No,727.0,3.0,678.75,10,US,3.0,Orders only in 2019
163287.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,59.0,177.0,WillNot_Churn,7.0,2019-02-20,2021-02-18,2.0,Yes,No,Yes,859.0,13.0,11221.57,7,CA,1.0,Orders in all years
156476.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-10-11,2019-10-11,-1.0,Yes,No,No,626.0,3.0,810.0,8,US,3.0,Orders only in 2019
164159.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,89.0,267.0,WillNot_Churn,8.0,2019-01-03,2021-03-02,2.0,Yes,No,No,907.0,51.0,11192.14,6,CA,1.0,Orders in all years
158860.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,542.0,1626.0,WillNot_Churn,2.0,2019-04-08,2020-10-01,6.0,Yes,No,No,812.0,5.0,3028.0,8,US,2.0,"Orders in 2019,2020"
165105.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,8.0,24.0,WillNot_Churn,86.0,2019-04-26,2021-06-19,1.0,Yes,No,No,794.0,350.0,138644.34000000003,5,CA,1.0,Orders in all years
164798.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,136.0,408.0,WillNot_Churn,3.0,2019-08-30,2020-05-28,2.0,Yes,No,No,668.0,5.0,2112.32,9,CA,2.0,"Orders in 2019,2020"
163903.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,35.0,105.0,WillNot_Churn,20.0,2019-04-26,2021-04-02,1.0,Yes,No,No,794.0,141.0,26940.390000000003,5,CA,1.0,Orders in all years
162408.0,No,Yes,Yes,No,Will_Churn,Will_Churn,85.0,255.0,Will_Churn,4.0,2019-05-14,2020-02-05,2.0,Yes,No,No,776.0,10.0,7156.0,7,US,2.0,"Orders in 2019,2020"
164243.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,77.0,231.0,WillNot_Churn,12.0,2019-01-09,2021-02-18,1.0,Yes,No,No,901.0,25.0,16196.880000000005,7,CA,1.0,Orders in all years
165331.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,17.0,51.0,WillNot_Churn,49.0,2019-01-03,2021-06-15,1.0,Yes,Yes,No,907.0,101.0,37057.71000000001,6,CA,1.0,Orders in all years
162328.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,168.0,504.0,WillNot_Churn,3.0,2019-11-13,2020-10-15,4.0,Yes,No,Yes,593.0,5.0,1591.3,8,US,2.0,"Orders in 2019,2020"
157369.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,267.0,801.0,WillNot_Churn,2.0,2019-12-31,2020-09-23,3.0,Yes,No,No,545.0,6.0,3754.0,7,US,2.0,"Orders in 2019,2020"
165341.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,84.0,252.0,WillNot_Churn,7.0,2019-06-21,2021-05-18,2.0,Yes,No,No,738.0,29.0,28130.16,5,CA,1.0,Orders in all years
162472.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-08-04,2020-08-04,-1.0,Yes,No,No,328.0,1.0,1680.0,8,US,3.0,Orders only in 2020
164865.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,30.0,90.0,WillNot_Churn,24.0,2019-01-30,2021-05-17,1.0,Yes,No,No,880.0,78.0,41477.09000000001,6,CA,1.0,Orders in all years
165479.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,12.0,36.0,WillNot_Churn,41.0,2019-06-05,2021-06-08,1.0,Yes,No,Yes,754.0,113.0,29757.25,5,CA,1.0,Orders in all years
163162.0,No,Yes,No,No,Will_Churn,Will_Churn,24.0,72.0,Will_Churn,4.0,2019-02-19,2019-06-07,1.0,No,Yes,No,860.0,9.0,5715.2,8,US,3.0,Orders only in 2019
163258.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-01-15,2021-01-15,-1.0,Yes,No,No,164.0,1.0,741.6,9,US,3.0,Orders only in 2021
165504.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,44.0,132.0,WillNot_Churn,4.0,2020-08-04,2021-05-11,2.0,Yes,No,No,328.0,6.0,2746.85,6,CA,2.0,"Orders in 2020,2021"
157575.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-05-23,2019-05-23,-1.0,No,No,Yes,767.0,2.0,1278.0,10,US,3.0,Orders only in 2019
164903.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,10.0,30.0,WillNot_Churn,78.0,2019-01-17,2021-06-17,1.0,Yes,No,No,893.0,598.0,151223.53,6,CA,1.0,Orders in all years
162867.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,272.0,816.0,WillNot_Churn,4.0,2019-04-30,2021-06-04,4.0,Yes,No,No,790.0,12.0,15330.0,6,US,1.0,Orders in all years
159936.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-12-14,2020-12-14,-1.0,No,No,Yes,196.0,1.0,178.4,9,US,3.0,Orders only in 2020
165516.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,86.0,258.0,WillNot_Churn,8.0,2019-02-06,2020-12-04,1.0,Yes,No,No,873.0,15.0,4921.14,8,CA,2.0,"Orders in 2019,2020"
165533.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,13.0,39.0,WillNot_Churn,47.0,2019-02-19,2021-06-21,1.0,Yes,No,No,860.0,366.0,74587.52000000002,6,CA,1.0,Orders in all years
161998.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,678.0,2034.0,WillNot_Churn,2.0,2019-04-25,2021-03-03,7.0,Yes,No,No,795.0,5.0,1007.2,9,US,2.0,"Orders in 2019,2021"
162703.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,80.0,240.0,WillNot_Churn,15.0,2019-01-17,2021-06-17,1.0,Yes,No,No,893.0,47.0,21025.1,6,US,1.0,Orders in all years
158037.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,694.0,2082.0,WillNot_Churn,2.0,2019-06-06,2021-04-30,8.0,Yes,No,No,753.0,3.0,1080.0,9,US,2.0,"Orders in 2019,2021"
164138.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-03-24,2020-03-24,-1.0,No,No,Yes,461.0,1.0,605.77,10,CA,3.0,Orders only in 2020
163861.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,298.0,894.0,WillNot_Churn,3.0,2019-02-28,2020-10-16,4.0,Yes,No,Yes,851.0,7.0,4628.45,9,CA,2.0,"Orders in 2019,2020"
165729.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-06-05,2019-06-05,-1.0,Yes,No,No,754.0,5.0,670.38,10,CA,3.0,Orders only in 2019
164158.0,No,Yes,Yes,No,Will_Churn,Will_Churn,13.0,39.0,Will_Churn,19.0,2019-01-03,2020-12-23,2.0,Yes,No,No,907.0,188.0,41344.68000000001,6,CA,2.0,"Orders in 2019,2020"
159722.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-02-08,2019-02-08,-1.0,Yes,No,No,871.0,1.0,788.0,12,US,3.0,Orders only in 2019
165735.0,No,Yes,Yes,No,Will_Churn,Will_Churn,104.0,312.0,Will_Churn,3.0,2019-12-03,2020-06-29,2.0,Yes,No,Yes,573.0,5.0,4316.610000000001,7,CA,2.0,"Orders in 2019,2020"
163304.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-03-02,2021-03-02,-1.0,No,No,Yes,118.0,4.0,175.16,8,CA,3.0,Orders only in 2021
165055.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-03-20,2019-03-20,-1.0,Yes,No,No,831.0,2.0,2837.69,9,CA,3.0,Orders only in 2019
160162.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-03-25,2021-03-25,-1.0,Yes,No,No,95.0,2.0,865.04,8,US,3.0,Orders only in 2021
